conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed17ddef-52ed-4a24-b6ca-d5ecc53eba24,implement fin fish feeding regimes,released,skill/competence,sector-specific,follow fin fish feeding regimes | follow feeding regimes for fin fish | implement feeding regimes for fin fish | fin fish feeding regime implementing | following fin fish feeding regimes | following feeding regimes for fin fish | implementing feeding regimes for fin fish | implementing fin fish feeding regimes | fin fish feeding regime following,Implement daily fin fish feeding regimes to take account of environmental variations. Check feeding regimes are followed through the accurate implementation of feeding procedures. Implement adjustments to feeding regimes to take account of fluctuations in production performance and variations in environmental conditions. Control specialist feeding regimes to support specified production requirements. Investigate changes in feeding behaviour to determine cause and required corrective action.,http://data.europa.eu/esco/skill/42f18b92-1c20-46ed-bde0-9bc64ff1e475,feeding and grooming animals
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed8dbdd1-5b40-4eaf-adaf-3b1f6d16a37b,hazardous waste storage,released,knowledge,cross-sector,rules concerning hazardous waste | legislation concerning hazardous waste | storage of hazardous waste | hazardous waste storing | storing of hazardous waste | storing hazardous waste | regulations about hazardous waste,The regulations and procedures surrounding the safekeeping of materials and substances which pose health and safety risks.,http://data.europa.eu/esco/isced-f/1021,community sanitation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/edf0690f-629d-4674-a9df-45fd89413e85,assess groundwater environmental impact,released,skill/competence,sector-specific,estimate groundwater environmental impact | estimating of groundwater environmental impact | estimating environmental impact of groundwater | assessment of groundwater environmental impact | estimate environmental impact of groundwater | assessing environmental impact of groundwater | assessment of environmental impact of groundwater | estimation of groundwater environmental impact | assessing of groundwater environmental impact | estimation of environmental impact of groundwater | estimating groundwater environmental impact | assess environmental impact of groundwater | groundwater environmental impact assessment | groundwater environmental impact estimation | assessing groundwater environmental impact,Estimate environmental impact of groundwater abstraction and management activities.,http://data.europa.eu/esco/skill/101d63ee-bb22-4a7c-9e0a-c2716063696a | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,"make health, safety and environment assessments | think critically | assess environmental impact | monitoring environmental conditions"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee02393d-27dd-438a-8879-b8088ce45e79,ICT environmental policies,released,knowledge,occupation-specific,ICT environmental guidelines,"The international and organisational policies which deal with the assessment of the environmental impact of innovations and developments in the field of ICT, as well as with methods for reducing negative impact and applying ICT innovations to aid the environment.",http://data.europa.eu/esco/isced-f/0611,computer use
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ef010091-ddce-410d-9864-9276ef6fe390,district heating and cooling,released,knowledge,sector-specific,district energy | district heating and cooling systems | district heating and cooling networks | district energy networks | heat networks,District heating and cooling exploits local sustainable sources of energy to provide heating and potable hot water to a group of buildings and contributes to improve the energy performance.,http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26 | http://data.europa.eu/esco/isced-f/0713,energy efficiency | electricity and energy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f01fe651-4270-47e8-bb85-e74c8084bd83,measure water flow,released,skill/competence,sector-specific,measuring water flow | water flow measuring | water flow assessing | measure flow of water | assess water flow | assess flow of water | assessing water flow | assessing flow of water | measuring flow of water,"Measure water flow, water intakes and catchments.",http://data.europa.eu/esco/skill/23d7bd85-d8d5-4455-b64d-3b0998f2425d,measuring dimensions and related properties
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940,integrated design,released,knowledge,sector-specific,integrative design | integrated design methodology | integrated design approach | integrative design approach | integrated design for buildings,"Approach to design which includes several related disciplines, with the aim to design and build according to the Near Zero Energy Building principles. The interplay between all aspects of building design, building use and outdoor climate.",http://data.europa.eu/esco/skill/80c042de-bc1a-4d78-b266-35bc80ba3093 | http://data.europa.eu/esco/isced-f/0731,architectural design | architecture and town planning
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500,conduct environmental site assessments,released,skill/competence,cross-sector,conducting of environmental site assessments | management of site prospection | manage site prospection | managing of site prospection | managing site prospection | environmental site assessment conduct | environmental site assessments conduct | conducting environmental site assessments | site prospection management,Manage and oversee environmental site prospection and assessments for mining or industrial sites. Designate and demarcate areas for geochemical analysis and scientific research.,http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,assessing land or real estate
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f14cfbac-07c5-43de-8b63-51518be99826,design wind turbines,released,skill/competence,sector-specific,designing wind turbines | wind turbine specifying | wind turbines specifying | wind turbine designing | specify wind turbines | specifying wind turbines | wind turbines designing,"Design the electrical components and blades used in equipment which generates energy from the wind into electrical power, ensuring that the design is optimised to ensure safe and efficient production of energy.",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,designing electrical or electronic systems or equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f191c306-f0eb-4cb8-82fb-3331adbbc6f1,adapt energy distribution schedules,released,skill/competence,sector-specific,energy distribution schedules modifying | modify energy distribution schedules | energy distribution schedules adapting | energy distribution schedule modifying | modifying energy distribution schedules | adapting energy distribution schedules | energy distribution schedule adapting,"Monitor the procedures involved in the distribution of energy in order to assess whether energy supply must be increased or decreased depending on changes in demand, and incorporate these changes into the distribution schedule. Ensure that the changes are complied with.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8 | http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,lead others | manage time | operating energy production or distribution equipment
