conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"maintaining electrical, electronic and precision equipment",,,released,2021-03-16T14:31:22.011Z,"Examples:
- Adjust voltage
- Maintain automated lighting equipment
- Maintain medical devices.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Maintaining electrical and electronic and mechatronic equipment, control systems, scientific and medical devices, instrumentation and precision equipment to ensure continued or optimal functioning.",S8.8.2
SkillGroup,http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,analysing business operations,,,released,2023-01-25T20:36:32.417Z,"Excludes:
- Using ICT tools to analyse and process data. Examples:
- Perform business analysis
- Conduct feasibility studies.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Analysing and evaluating information and data on production and business operations.,S2.7.4
SkillGroup,http://data.europa.eu/esco/skill/edc72cfe-78a8-4531-b00f-92992a0bb8cb,working with numbers and measures,"carrying out measurements
numeracy and mathematics
ability to understand and work with numbers","mathematics
calculations
affinity for numbers
basic mathematical knowledge",released,2021-08-30T13:51:58.932Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Apply numerical and mathematical content, information, ideas and processes to meet basic demands of learning and work. This includes an understanding of numbers, patterns, shape and space, the mathematical language, symbols and procedures, and ways of thinking used to achieve concrete goals.",T1.2
SkillGroup,http://data.europa.eu/esco/skill/edcfd6ef-1a42-4e0a-97e2-2a2d61cac181,tending and breeding animals,,,released,2021-09-15T10:08:50.441Z,"Excludes:
- Perform artificial insemination Examples:
- Milk animals
- Breed stock
- Care for juvenile animals
- Manage animal hygiene
- Provide dog walking services.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Breeding, raising and tending non-aquatic livestock such as cattle, poultry, and honeybees.",S6.9.1
SkillGroup,http://data.europa.eu/esco/skill/ee2576c0-1af5-44b5-8c0c-2002541d1ccc,training on health or medical topics,,,released,2020-12-10T09:59:32.486Z,"Examples:
- teach first aid principles
- train medical staff on nutrition
- educate patient's relations on care Excludes:
- teaching medicine or nursing as part of a formal education programme.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Training patients, health providers, or carers on health or hygiene practices, medical procedures or physcial fitness.",S1.3.4
SkillGroup,http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"promoting products, services, or programs",,,released,2023-10-26T09:07:51.421Z,"Examples:
- perform public relations
- advertise new book releases
- conduct mobile marketing
- offer free samples
- promote education programmes.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Promoting, advertising and marketing goods, services, programs or policies.",S1.6.2
SkillGroup,http://data.europa.eu/esco/skill/efbb3d3b-a41c-4e0a-90a8-8e611eb1db9f,"advising on legal, regulatory or procedural matters",,,released,2022-06-19T14:55:09.783Z,"Examples:
- advise on social service process
- provide legal advice.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Discussing legal matters with clients, disputants, or legal professionals or staff. Explaining and providing advice to others on legal matters, regulations, policies or procedures.",S1.5.1
SkillGroup,http://data.europa.eu/esco/skill/f0f8ceea-304e-42e8-80cf-ff1535eb7068,moving and herding animals,,,released,,"Examples:
- Load animals for transportation
- Control animal movement.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Directing, controlling or restraining the movement of live animals to move them into vehicles pens, feeding areas and other enclosed spaces, or to facilitate grooming, veterinary procedures or slaughter.",S6.9.3
SkillGroup,http://data.europa.eu/esco/skill/f1612d7a-0338-4b0f-a2a4-86b5168e2596,collecting and preparing specimens or materials for testing,,,released,,"Examples:
- Prepare chemical samples
- Collect samples for analysis.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Taking, preparing or preserving as required samples or specimens of products, liquids chemicals or organic materials in order for them to be ready for testing and analysis.",S6.3.6
SkillGroup,http://data.europa.eu/esco/skill/f2840c73-9693-4cc0-8dc1-c44942263d5d,sorting and packaging goods and materials,sorting and packaging,,released,2022-06-22T14:13:00.023Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Sorting, packaging, separating or arranging materials, according to established patterns or procedures.",S6.1
SkillGroup,http://data.europa.eu/esco/skill/f289347f-a76d-4d03-a648-74b53ed1e636,fabricating food and related products,,,released,,"Excludes:
- Operation of machinery
- Preparing and cooking food and drinks for immediate consumption Examples:
- Prepare specialised meat products
- Extract juices
- Perform curd processing of cheese.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Fabricating food, drink and related products by hand or using hand-held tools and equipment.",S6.5.7
SkillGroup,http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"evaluating systems, programmes, equipment and products",,,released,2023-02-20T20:14:09.976Z,"Excludes:
- Using ICT tools to analyse and process data.
- Testing equipment and products Examples:
- Evaluate education programmes
- Evaluate nursing care
- Execute ICT audits.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Evaluating and analysing information on the performance of systems, processes, practices, programmes, equipment or products.",S2.7.6
SkillGroup,http://data.europa.eu/esco/skill/f306bf2a-271d-4059-ba7b-e83849cb8960,performing administrative activities,administration,,released,,"Excludes:
- Record and process information.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Performing administrative tasks such as typing up reports, ordering supplies, maintaining mail correspondence, and ensuring administrative systems, processes and databases are efficient.",S4.4
SkillGroup,http://data.europa.eu/esco/skill/f4346da3-f6b2-4389-8a67-7c443b7e1609,practising sports,,,released,2021-08-06T11:15:38.673Z,"Examples:
- participate in athletic events
- perform stunts
- participate in physical training.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Performing and practising athletic activities for fitness, competition, or artistic purposes.",S1.14.1
SkillGroup,http://data.europa.eu/esco/skill/f5328159-dfe9-4f25-b8e7-a03fb0d3a991,working with computers,digital skills,,released,2022-08-02T10:45:01.039Z,"Excludes:
- Systems analysis
- Installing, maintaining and repairing computer hardware.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Using computers and other digital tools to develop, install and maintain ICT software and infrastructure and to browse, search, filter, organise, store, retrieve, and analyse data, to collaborate and communicate with others, to create and edit new content.",S5.0
SkillGroup,http://data.europa.eu/esco/skill/f55fac09-92a2-4a88-9a96-ee9fb5b18519,determining values of goods or services,,,released,,"Examples:
- estimate value of used goods.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Determining or estimating values or prices of goods or services.,S2.6.2
SkillGroup,http://data.europa.eu/esco/skill/f5c9eef3-0495-4747-9519-d71a58d252bd,demonstrating willingness to learn,demonstrating self-management and self-reflection,,released,2021-09-13T13:32:34.13Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups",Show a positive attitude towards new and challenging demands and take steps to learn from difficulties.,T3.4
SkillGroup,http://data.europa.eu/esco/skill/f5f15f9c-6334-4728-8dc5-3a20a00dfc37,performing calculations,,,released,2021-12-17T12:46:53.307Z,"Examples:
- calculate dividends
- calculate wages
- estimate consumption of water.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Performing mathematical calculations on financial, spatial, scientific or other data with or without the used of electronic tools.",S2.6.1
SkillGroup,http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3,allocating and controlling physical resources,,,released,2022-06-19T15:45:14.266Z,"Examples:
- manage rail yard resources
- ensure equipment availability
- manage space utilisation.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Determining and controlling the distribution and availability of physical assets such as tools and equipment.,S4.3.3
SkillGroup,http://data.europa.eu/esco/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,"using digital tools for collaboration, content creation and problem solving",using digital tools for collaboration and creativity,,released,,"Excludes:
- Computer programming
- Resolving computer problems.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Using ICT software and hardware to collaborate and communicate with others, creating and editing new content (from word processing to images and video) and solving conceptual, technical and practical problems.",S5.6.0
SkillGroup,http://data.europa.eu/esco/skill/f7c70392-a261-42e9-86a6-fccf3709ac81,driving vehicles,,,released,,"Includes driving vehicles on and off road capabilities whose purpose is the transportation of goods or people Examples:
- Drive at high speed.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Driving vehicles on or off road, such as motorcycles, cars, vans, trucks and buses, for the transportation of goods or people by road.",S8.2.0
SkillGroup,http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,testing electrical and mechanical systems or equipment,,,released,2023-03-16T15:33:21.623Z,"Examples:
- Perform test run Excludes:
- Testing and analysing substances
- Test vehicles
- Inspect cargo.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Inspecting and monitoring functionality of electrical and mechanic systems and equipment.,S2.8.1
SkillGroup,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,setting up computer systems,,,released,2023-07-06T10:33:34.176Z,"Excludes:
- Installing, maintaining and repairing computer hardware Examples:
- Align software with system architectures
- Install software
- Install operating system.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Setting up computers, networks, or similar information systems. Installing computer software, and configuring computer networks.",S5.2.1
SkillGroup,http://data.europa.eu/esco/skill/f8c676de-c871-424f-9a65-77059d07910a,handling and disposing of waste and hazardous materials,handling waste and hazardous materials,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Collecting, storing and disposing of unwanted materials or hazardous, according to established waste management procedures.",S6.13.0
SkillGroup,http://data.europa.eu/esco/skill/f9db77be-eb63-4937-a0d0-b581733e7d2a,providing support to resolve problems,,,released,2022-08-24T13:39:08.535Z,"Examples:
- assist families in crisis situations
- provide victim assistance.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Providing appropriate support or interventions to others to assist them to resolve their personal, family or social problems.",S3.1.2
